"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:556"	"GO:556"	"ZEB1_HEPG2_HG19"	"33/1957"	"125/12202"	0.00201620852848168	0.144729345082014	0.14329638126932	"263/691/1108/2408/2489/3315/4314/4953/9561/11350/12954/13850/14502/14503/14587/14985/15563/16019/16956/17555/17670/18971/19216/19629/20227/21782/21816/24432/29522/30585/30861/30928/31293"	33
"GO:17"	"GO:17"	"BATF_GM12878_HG19"	"73/1957"	"334/12202"	0.00286592762538641	0.144729345082014	0.14329638126932	"389/924/961/986/1098/1336/1384/2092/2932/3168/3623/3825/4214/4807/4871/5177/5644/5891/6378/6652/6931/7066/7301/7481/8042/8060/8113/8519/9307/11007/11520/12205/13561/13864/14334/14565/14729/14755/16790/17518/17623/17664/18181/18255/19031/19728/19807/19939/20450/20687/21712/21755/22928/23083/23250/23346/23510/23986/24175/24510/25155/25373/25813/26027/26276/26831/27642/28723/29113/29472/29494/29594/30830"	73
"GO:227"	"GO:227"	"FOXP2_PFSK1_HG19"	"27/1957"	"108/12202"	0.010590008421783	0.356530283533361	0.3530002807261	"123/1630/2469/4214/4969/5564/5762/5946/6495/6746/8061/9805/12142/13084/13957/18944/20298/21065/21224/24224/24258/24604/25676/26600/26809/31311/31596"	27
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"51/1957"	"244/12202"	0.0254132744238864	0.607260050146377	0.601247574402353	"148/216/308/763/2935/3347/4188/4535/4870/4886/5656/5938/5964/5966/6113/6495/6701/6935/7068/7174/7245/7380/8113/8419/10439/11391/12857/13100/13992/14145/15459/16215/16679/17435/17670/19548/20873/20918/21048/21414/21435/22676/22894/24224/24429/27993/28433/29782/30099/32001/32119"	51
"GO:243"	"GO:243"	"GATA1_K562_HG19"	"85/1957"	"437/12202"	0.0300623787201177	0.607260050146377	0.601247574402353	"423/449/810/1336/1359/1522/1666/2187/3154/3254/3340/3822/4723/4955/5225/5635/5818/5938/6224/6652/7514/8111/8263/8267/8664/9001/9650/9795/9796/10019/10058/10494/10525/11314/12727/12770/14317/14972/15722/16019/16387/16578/16703/16755/16898/16956/17196/17404/17731/18267/19277/19521/19811/20227/20241/20294/21293/21398/22800/23158/23379/23437/23987/24236/24472/24952/25009/25239/25562/26107/26143/26235/27891/27899/27989/28010/28498/29348/29677/29844/30317/30891/31311/31391/31680"	85
"GO:437"	"GO:437"	"SERGEF"	"78/1957"	"401/12202"	0.0364076556877637	0.612862204077355	0.606794261462728	"431/433/763/792/1178/1630/1966/2064/2084/2298/2666/3414/4268/4385/4839/4898/5178/5286/5818/6020/6240/6278/6291/6362/6652/6682/6701/6871/7068/7204/7215/8153/8312/8664/9727/9805/10272/11635/11689/12205/13561/13897/15223/15874/15969/16167/16464/16702/17060/17623/17626/18181/18428/18987/19278/19597/20761/20850/21216/22474/22889/24258/24699/25115/25214/26127/26263/26703/26798/27367/27550/27642/28133/28773/28776/29600/30766/31240"	78
"GO:514"	"GO:514"	"TEN1.CDK3"	"39/1957"	"188/12202"	0.0507111345931052	0.653530863561717	0.647060260952195	"763/2064/2298/3954/4123/4839/4898/5286/5546/6241/6278/6362/6394/6652/6682/7204/9689/11635/11689/13897/15223/16005/16702/17127/18433/18987/19597/22474/22800/22889/23346/23376/24258/25115/26263/26356/28133/28773/28827"	39
"GO:218"	"GO:218"	"FOSL2_SKNSH_HG19"	"53/1957"	"267/12202"	0.0542377740613815	0.653530863561717	0.647060260952195	"449/792/1522/2489/3825/4871/5198/6096/6120/7120/7473/8810/10276/10385/10983/11013/11061/11588/12278/12703/13832/14074/14501/14976/16444/16578/16790/17089/17408/17621/19849/20188/21303/21564/21712/23293/23538/23575/23832/24240/24291/24295/24614/25355/25402/26082/27642/28455/28688/28778/29007/30229/30337"	53
"GO:42"	"GO:42"	"CEBPD_K562_HG19"	"77/1957"	"405/12202"	0.0582354234856976	0.653530863561717	0.647060260952195	"658/733/1336/2084/3001/3254/4074/4123/4160/4277/4313/4723/4887/5656/7224/7245/7641/8113/8267/8664/9207/10385/11007/11699/11873/12269/12644/12697/12727/12995/13084/13102/13535/13721/13954/13957/14151/14317/14939/14972/15664/16397/16755/17858/19521/19650/19849/20110/20112/20227/20294/21398/22928/23158/23844/24429/24469/24883/24952/25562/26082/26235/26242/26663/27126/27367/27642/28735/29625/29976/30122/30891/31293/31311/31353/31355/32316"	77
"GO:576"	"GO:576"	"ZZZ3_GM12878_HG19"	"36/1957"	"177/12202"	0.0742346561906191	0.672989321774217	0.666326061162591	"1538/1776/1801/1966/2554/4754/6386/6568/7245/7717/8064/8203/8349/9102/10186/10188/11873/12587/13862/13992/14972/15166/15843/16235/16380/18987/20735/21435/22789/23575/24224/25009/25582/29976/30100/30101"	36
"GO:27"	"GO:27"	"CACNG7"	"31/1957"	"150/12202"	0.0778481740156172	0.672989321774217	0.666326061162591	"1763/2061/2931/3825/4898/5286/5818/6709/7115/7464/8037/9727/11236/11689/12655/12981/14177/18987/20450/22474/24240/24258/25335/26263/27482/27510/28133/29600/29897/30505/32746"	31
"GO:278"	"GO:278"	"JUND_HCT116_HG19"	"34/1957"	"167/12202"	0.0799591273395109	0.672989321774217	0.666326061162591	"792/1359/1522/2548/4685/5925/6096/6495/7070/7120/8349/11061/12205/12276/12463/12703/13832/13957/14074/14501/15673/16444/16578/17196/23480/25015/25210/26143/27159/27642/27943/30337/30692/31240"	34
"GO:196"	"GO:196"	"ESR1_ECC1_HG19"	"68/1957"	"365/12202"	0.0988428608457506	0.739101776614072	0.731783937241656	"716/956/4196/4314/4469/5177/5737/6120/6466/6931/7525/7737/8147/8565/8816/9769/11007/11047/11443/11491/13038/13068/14321/14697/14962/15604/15722/17485/18017/18140/18966/18987/19102/19807/19939/20122/21284/21286/23042/23140/23293/23474/23510/23804/24168/24662/24736/25383/26263/26335/26655/26668/26938/27279/27333/28653/28712/29342/29348/29384/29582/29897/29987/30337/30891/31353/31975/32088"	68
"GO:400"	"GO:400"	"RELA_GM12878_HG19"	"80/1957"	"437/12202"	0.107019743872503	0.739101776614072	0.731783937241656	"366/534/961/1336/1616/3824/3831/4839/4872/5177/5546/5644/5779/5923/6052/6172/6388/6517/6523/6568/6647/6709/6746/6931/7209/7464/7802/8064/8183/8664/9102/10498/11980/13102/13992/14334/14449/14565/14729/14976/15722/16607/16790/18181/19728/19934/19939/20450/20499/20757/21363/21755/22676/22684/22789/22928/23437/23720/23721/23987/24251/24378/24489/24510/25137/25155/25295/25533/26235/26703/27072/27081/27899/28134/28778/29101/30100/30101/30111/30317"	80
"GO:217"	"GO:217"	"FOSL2_MCF7_HG19"	"40/1957"	"206/12202"	0.109767590586248	0.739101776614072	0.731783937241656	"792/1522/2291/2489/4210/4871/5198/6096/6120/6709/7120/8267/8810/9752/10385/11061/11350/11491/13832/13897/14569/14587/15673/17089/17196/17485/18576/19277/20188/20421/23480/24662/25402/27375/27642/28433/29546/30337/30983/32411"	40
"GO:325"	"GO:325"	"MEF2A_K562_HG19"	"33/1957"	"168/12202"	0.121223260400395	0.7395508657928	0.732228579992871	"298/3414/5913/8064/10857/12205/12278/13102/13492/14501/14697/16380/16397/17575/19259/19521/20413/22240/23476/23480/23844/23863/24426/24736/25239/26021/26663/27135/27159/29669/30549/30724/32465"	33
"GO:160"	"GO:160"	"CUL2"	"32/1957"	"163/12202"	0.126079703063074	0.7395508657928	0.732228579992871	"1459/2064/2298/3961/4839/5178/5286/5546/6278/6682/6724/7204/10407/10572/11094/12744/12981/13576/15123/15223/16395/19597/20761/21048/22474/23346/24953/25947/26242/27510/28133/31104"	32
"GO:460"	"GO:460"	"SREBF2_GM12878_HG19"	"46/1957"	"244/12202"	0.131801144398717	0.7395508657928	0.732228579992871	"263/308/667/1243/1966/3959/4872/4939/4955/5938/6014/6052/6765/8113/9805/10439/11778/11873/12129/13084/13809/13850/13862/14092/15123/15874/17490/18922/18949/22375/23158/24794/24798/25250/25582/25818/26703/27126/28879/29715/29782/30317/31293/31311/32036/32559"	46
"GO:372"	"GO:372"	"NR2C2_GM12878_HG19"	"69/1957"	"381/12202"	0.147390096875762	0.761988171528882	0.754443734187012	"148/216/308/763/1776/2935/3347/4188/4473/4535/4651/4870/4886/5149/5225/5656/5964/5966/6113/6495/6701/6935/7068/7174/7245/7380/7673/8113/8419/10439/11391/12857/13030/13100/13193/13556/13576/13966/13992/14145/15459/15635/15957/16679/17435/17670/18361/19548/20873/20918/21048/21414/21435/22541/22676/22894/24224/24429/25229/25295/27993/29582/29782/30099/30775/30830/32001/32119/32138"	69
"GO:224"	"GO:224"	"FOXM1_ECC1_HG19"	"67/1957"	"372/12202"	0.163050601964729	0.761988171528882	0.754443734187012	"974/2298/2380/2444/2655/3301/3959/4049/5015/5177/5762/5964/5966/6014/6120/6596/7464/8147/8240/9097/9769/10385/10660/11443/11534/11828/11878/12570/13576/13721/14424/14755/15604/15605/16327/16397/16745/16756/17053/18597/18874/19102/19704/19807/19888/20227/20241/20687/20979/21224/22069/23419/23437/23510/23720/23721/24604/27126/27631/28827/29113/29348/29897/30337/31233/31293/32134"	67
"GO:477"	"GO:477"	"STAT5A_K562_HG19"	"22/1957"	"111/12202"	0.167529852536859	0.761988171528882	0.754443734187012	"298/2444/3254/3414/5268/8263/8267/10525/13312/14317/15969/16090/16755/22342/22928/24746/24952/25533/25978/26703/27721/28010"	22
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"47/1957"	"258/12202"	0.188713036437222	0.761988171528882	0.754443734187012	"1616/2655/3118/4123/5268/6052/6096/6120/8203/8664/9224/10581/11007/11588/12205/13832/14503/14670/16327/16397/16665/18140/18949/19102/19277/21078/21414/22375/23293/23437/23510/24240/24284/24429/24706/25562/25818/26530/26938/27752/28133/28455/28650/28688/28899/29348/29715"	47
