"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:17"	"GO:17"	"BATF_GM12878_HG19"	"82/1966"	"334/12202"	3.69701657407811e-05	0.00373398673981889	0.00350243675438979	"36/389/898/1544/2332/2725/2781/2932/3202/4674/4806/4807/4871/4998/5196/5644/5690/5777/5778/5842/5971/6652/6937/7085/7311/8020/8135/8218/8761/9297/9578/9692/10415/10551/11004/11924/12003/12433/13229/14069/14468/14764/15083/15142/15899/16371/16568/16577/16670/16893/17623/17664/17837/18350/18606/19152/19669/22010/22366/22767/22784/22928/23510/23917/24510/24619/24707/24814/25732/25871/26917/27302/27312/27348/27474/28118/28256/28511/29390/29472/29665/31236"	82
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"66/1966"	"288/12202"	0.00147992514918976	0.0747362200340829	0.0701017175931992	"333/1626/2935/3858/3940/5644/5696/5697/6451/6937/7011/7555/8097/8103/8565/8817/10019/11243/11389/11987/12235/12252/12630/13150/14398/14493/15622/16229/16670/16733/16893/17811/18428/18819/18971/19231/19588/19669/19953/21516/22049/22137/22233/22292/22459/22560/22634/22870/22871/23009/23369/23411/23473/25061/26917/27514/28256/28433/28578/28725/29032/29582/30702/31236/31355/31488"	66
"GO:32"	"GO:32"	"CEBPB_GM12878_HG19"	"75/1966"	"343/12202"	0.00282554369828497	0.0951266378422605	0.0892276957353147	"711/1145/1182/1752/2687/2926/4710/5442/5690/5696/5697/5924/6001/6052/6285/6451/6709/7011/7079/7085/7311/8684/9563/9578/10551/11452/12003/13229/13263/14069/14424/14680/15083/15723/15772/16229/16577/17664/17811/17990/18348/19152/19206/19538/19669/20502/20567/21041/21342/22821/22924/22928/23313/23324/23708/24510/24642/24965/25040/25532/25732/26692/26697/26944/27359/28118/28353/28737/30099/30100/30550/30717/31026/31514/32038"	75
"GO:261"	"GO:261"	"HSF1_HEPG2_HG19"	"34/1966"	"141/12202"	0.00871946673345889	0.163617314293118	0.153471165048261	"453/2180/2526/2565/5145/5392/6052/6451/7085/7311/8020/9156/11192/14144/14153/14707/15023/15083/19376/19661/19791/21317/21557/22366/22375/22850/22868/22870/22871/23324/23946/25732/25955/26088"	34
"GO:228"	"GO:228"	"FOXP2_SKNMC_HG19"	"63/1966"	"294/12202"	0.00922451586014739	0.163617314293118	0.153471165048261	"514/984/1521/2935/4053/4321/4372/5348/5644/5781/5842/5946/6451/6587/6812/6995/7357/8061/9713/10112/12003/12252/12553/14008/14119/14415/14424/14461/14493/14741/15387/15847/16229/17511/17664/18348/18676/18979/19239/19538/19733/20014/20274/20502/20871/21111/22479/22765/22821/23369/23592/23814/23946/24699/25555/26692/27053/27381/27936/30078/30099/30581/31236"	63
"GO:288"	"GO:288"	"KEAP1"	"87/1966"	"426/12202"	0.00971984045305654	0.163617314293118	0.153471165048261	"7/402/515/577/1166/1420/1459/2420/2484/2725/3430/4088/4741/4930/5348/5552/5643/5842/6214/6451/8786/8879/9563/10309/10315/10385/10428/10497/11174/11534/11979/12208/12306/12395/13002/13757/14429/14670/15105/16211/16427/16779/16841/17046/17312/17577/17631/17826/18428/18896/18937/18946/19239/19259/19300/19626/20160/20662/21111/21317/21891/22438/22474/22634/22765/22871/24499/24969/25052/25597/26088/26430/26788/27167/27547/27552/27580/29437/29564/30099/30157/30230/30824/30837/31017/31426/31631"	87
"GO:437"	"GO:437"	"SERGEF"	"82/1966"	"401/12202"	0.0114348965427515	0.164989221545415	0.154757998322953	"402/452/462/515/577/775/1127/1166/1521/2565/2781/3156/3414/4088/4741/5392/5544/5676/5842/6001/6048/6214/6240/6285/6451/6539/6648/6652/7391/7555/8083/8153/8312/8527/8730/9833/10119/10257/10315/11725/13002/13299/13988/14124/14398/15090/15105/16229/16589/16683/16779/17623/17626/17631/18428/19060/19278/19435/20362/21003/21111/21247/22474/22825/22889/24353/24699/25052/25214/26024/26360/26442/27151/27312/27552/28783/29450/29564/30157/30837/31240/31578"	82
"GO:224"	"GO:224"	"FOXM1_ECC1_HG19"	"76/1966"	"372/12202"	0.0147885798856427	0.186705821056239	0.175127919698401	"27/974/1604/2380/3044/3940/3959/4047/4695/4749/4922/5676/5762/5964/5966/5986/6596/6727/6841/8135/8173/8218/8240/9214/10385/10484/10526/10849/11443/11534/11578/11828/12630/12754/13511/14398/14424/14429/14913/15862/15954/15965/16396/16656/16893/17543/17837/18937/18963/19409/19410/19669/19761/20241/20941/20979/22177/23324/23411/23419/23437/23510/23955/23997/24076/24652/24865/25052/25570/26147/26172/26542/28353/30426/30904/31013"	76
"GO:243"	"GO:243"	"GATA1_K562_HG19"	"87/1966"	"437/12202"	0.0183995728025765	0.187501507468809	0.1758742644314	"36/462/953/1163/1298/1421/2687/3031/3822/3858/4648/4726/5044/5172/5348/5636/5689/5910/6224/6539/6652/6812/7254/8109/8993/9250/9448/9536/9976/10019/10058/11004/11424/12439/12759/12770/12852/12853/12907/13415/13555/13757/14972/15244/15867/16019/16387/16578/17347/17865/19117/19277/19462/19669/20241/20595/21024/21283/21798/22427/22765/22870/22871/23096/23301/23324/23379/23437/24232/24549/24751/24952/25053/26339/27739/27891/27899/28010/28351/28498/28513/28535/29844/30334/30550/30822/31694"	87
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"52/1966"	"244/12202"	0.0185645056899811	0.187501507468809	0.1758742644314	"148/1719/2212/2331/2441/2615/2935/3202/4126/4128/5964/5966/6305/6832/10223/11080/11452/11992/12003/14415/14885/15209/15459/17407/18937/19626/20493/20496/20873/21912/21915/22019/22211/22233/22459/22479/22676/22870/22871/23137/24224/25061/25555/27227/27302/27359/27381/28353/28433/29782/30099/30581"	52
