"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:217"	"GO:217"	"FOSL2_MCF7_HG19"	"39/1545"	"206/12202"	0.00618766106961486	0.288096854845815	0.264226401526125	"600/2489/3202/4210/4488/7825/8109/8853/9752/10385/10524/10718/11006/11048/11061/12545/13162/13569/14228/15999/16506/16806/17543/17901/19109/19215/19669/21818/22634/23212/23830/23917/25402/26091/28848/29476/30337/30631/32411"	39
"GO:326"	"GO:326"	"MEF2C_GM12878_HG19"	"18/1545"	"83/12202"	0.0146042975872151	0.288096854845815	0.264226401526125	"5547/8882/12205/15692/16380/17810/18241/19547/19669/19983/20424/20491/21319/21320/22987/24534/24601/29466"	18
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"45/1545"	"258/12202"	0.0153074625077152	0.288096854845815	0.264226401526125	"591/1135/2386/2831/3216/4488/6086/7674/7958/10689/10718/11007/11182/12205/12968/13034/13162/13425/14169/14186/14810/15117/16656/17862/18723/19378/19547/20092/20491/21063/21618/22375/23293/23828/24429/24478/25562/25761/25818/25830/25895/28133/29631/30979/31218"	45
"GO:196"	"GO:196"	"ESR1_ECC1_HG19"	"60/1545"	"365/12202"	0.0194359157940985	0.288096854845815	0.264226401526125	"403/697/716/1135/1471/2208/4469/4609/6918/7321/8565/8703/8882/8935/9437/9703/10716/11007/11047/11182/11327/11968/12249/12766/13038/13369/14420/14961/14962/15033/16164/16218/16416/16506/17056/17543/18897/19109/19816/20122/20596/22245/22280/23096/23293/23830/24401/24435/25882/25934/26979/27333/27579/27950/28820/29697/29987/30337/30567/30631"	60
"GO:271"	"GO:271"	"JUN_HELAS3_HG19"	"49/1545"	"292/12202"	0.0230435720845042	0.288096854845815	0.264226401526125	"647/2386/2489/3216/4488/4933/5547/6918/7384/8063/8109/8853/10385/10716/10718/11007/11061/12545/13162/13569/14074/14169/14420/14501/14810/15942/15999/16164/16506/16806/17408/17589/17631/18016/19548/22254/23294/24811/24932/25352/25761/26748/28752/30337/30631/30766/30979/31218/31609"	49
"GO:4"	"GO:4"	"ASF1A"	"46/1545"	"272/12202"	0.0238635816009836	0.288096854845815	0.264226401526125	"1531/2025/2596/5372/5842/6230/6248/6984/7094/8307/8376/9117/10311/10399/11203/13576/14318/14808/15078/15706/16316/16388/16806/18345/19424/19816/20420/20953/21035/21063/21563/22324/22634/22799/23762/23889/25679/25905/26610/26703/28133/29323/29780/30796/31939/32002"	46
"GO:282"	"GO:282"	"JUND_MCF7_HG19"	"27/1545"	"146/12202"	0.0267451998037677	0.288096854845815	0.264226401526125	"2659/6086/7825/8109/8463/8703/9752/10385/11202/11203/12545/13162/14228/16506/16806/17671/19215/19547/20424/20491/21063/21818/26890/28848/29476/30337/32411"	27
"GO:378"	"GO:378"	"NR2F2_MCF7_HG19"	"63/1545"	"394/12202"	0.0288251379414395	0.288096854845815	0.264226401526125	"27/759/1051/1075/1757/2489/2659/3822/3920/4332/4773/6285/6832/7384/8463/8464/9117/10395/10716/10795/10987/11142/11203/11785/12337/12766/13950/14228/14589/15807/15942/16355/18574/18937/19303/20491/20574/20595/20720/21818/22232/22498/23133/23170/24181/24862/25227/25491/25629/25705/26118/26541/26542/26553/26979/27149/27436/28133/28848/29202/29323/29856/32300"	63
"GO:40"	"GO:40"	"CEBPB_MYOCYTE_MM9"	"63/1545"	"395/12202"	0.0302003740447282	0.288096854845815	0.264226401526125	"403/797/2025/2084/2913/3765/4214/4710/6568/8042/8109/8159/8463/9717/9718/9916/9917/10576/11190/11202/11203/11570/12137/12859/13074/13219/13272/14676/15692/16055/16700/17180/18255/18581/18599/19162/19188/19866/19928/20115/20424/20494/20502/21536/21840/22495/22734/22753/23301/23385/24030/24138/24478/24534/24812/26697/27165/27166/27715/29303/29702/31402/32164"	63
"GO:372"	"GO:372"	"NR2C2_GM12878_HG19"	"61/1545"	"381/12202"	0.0303671566788874	0.288096854845815	0.264226401526125	"763/1603/2615/3202/3347/6832/7510/10223/10478/12537/12649/13100/13572/13576/13943/13966/14145/14185/14885/15142/15726/17185/17627/18246/18345/18359/18361/18937/19548/19713/19879/20491/20493/20494/22676/23828/23994/23995/24181/24429/24632/25216/25556/25629/25647/25684/26118/26239/26999/27000/27149/27150/27227/27359/27418/28352/29476/29572/29856/32002/32300"	61
"GO:160"	"GO:160"	"CUL2"	"29/1545"	"163/12202"	0.0355489901404695	0.288096854845815	0.264226401526125	"645/2025/2484/4086/5286/5842/6086/6278/6539/6547/6682/6984/7204/11094/13576/13988/15078/17631/17810/18345/21023/23385/24225/25783/26807/27510/28133/29110/31939"	29
"GO:274"	"GO:274"	"JUND_A549_HG19"	"64/1545"	"406/12202"	0.0360572779934979	0.288096854845815	0.264226401526125	"1311/3088/3920/4762/4933/5182/5337/6278/6285/6493/6885/7526/7645/8061/8499/9746/9917/10264/10504/10935/10987/11061/12389/12545/12649/13425/13576/14169/14191/14318/14961/15142/15685/15938/16380/16806/17408/17627/17810/17827/18951/21946/22368/22634/22734/22799/23369/23436/24421/24478/24811/25402/26033/26565/27150/27359/28735/29631/29904/30120/30556/30724/31056/31218"	64
"GO:358"	"GO:358"	"NANOG_H1HESC_HG19"	"16/1545"	"79/12202"	0.037081773395996	0.288096854845815	0.264226401526125	"44/389/708/4469/6086/6885/7484/7545/7818/15033/17318/18836/19424/20276/23994/30724"	16
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"40/1545"	"244/12202"	0.0507907653295796	0.348128407760056	0.319284000863834	"763/2615/3202/3347/6832/10223/10478/12649/13100/13943/14145/14885/17627/18937/19548/19879/20491/20493/20494/22676/23828/23994/23995/24181/24429/24632/25216/25556/25629/25647/25684/26999/27000/27149/27150/27227/27359/28352/29476/32002"	40
"GO:32"	"GO:32"	"CEBPB_GM12878_HG19"	"54/1545"	"343/12202"	0.0517022387762459	0.348128407760056	0.319284000863834	"403/2687/2926/4710/4933/5696/6278/6285/6885/8042/8827/9578/9877/11785/11920/12137/12649/13425/13552/13576/13943/15117/17413/17627/17810/19538/19669/20092/20502/20647/21103/21319/21320/22232/22368/22928/22987/23212/23830/23995/24478/24534/24965/25783/25818/26697/27359/28352/29476/29631/30120/30717/30857/31674"	54
"GO:285"	"GO:285"	"JUND_T47D_HG19"	"13/1545"	"64/12202"	0.0553333719062502	0.349291910158204	0.320351100509869	"1051/2659/12545/17671/19547/20424/20491/23830/26890/28848/29476/30337/31609"	13
"GO:436"	"GO:436"	"RXRA_SKNSH_HG19"	"15/1545"	"78/12202"	0.0629493615418935	0.37399326563125	0.343005809020844	"848/2835/4488/7702/7958/11182/13162/14420/14520/20574/22452/23895/29359/30337/30704"	15
"GO:26"	"GO:26"	"BRCA1"	"59/1545"	"386/12202"	0.0698324470171313	0.391837619373903	0.359371657164185	"763/1663/2084/2596/2651/3202/4096/4611/5372/5842/6248/6539/6648/6659/6682/6835/7094/7204/7446/8376/9117/9890/10684/11094/11190/11203/11349/12337/12389/12993/13576/14318/15078/15706/16388/16806/17127/17631/17810/19378/20420/21035/21063/21563/22551/23385/23762/23889/24225/24979/25541/25783/25913/26703/26710/28133/29856/30332/31939"	59
"GO:19"	"GO:19"	"BCL11A_H1HESC_HG19"	"13/1545"	"67/12202"	0.0751429492768324	0.397134099408032	0.364229293881259	"389/3085/4212/6086/7545/11182/12844/18836/19983/21063/23905/24862/25684"	13
"GO:435"	"GO:435"	"RXRA_HEPG2_HG19"	"43/1545"	"274/12202"	0.0786404157243627	0.397134099408032	0.364229293881259	"44/1161/1879/2261/6224/6256/7119/7545/7674/7702/7801/9442/10073/10425/10716/11968/12249/13854/14310/14311/16164/17953/19547/20491/20502/20595/21035/21575/21630/22398/23805/24207/24435/24645/25225/26552/27285/27436/28045/28104/29359/31244/32300"	43
"GO:244"	"GO:244"	"GATA1_MEGAKARYOCYTE_MM9"	"63/1545"	"425/12202"	0.10032423436177	0.443685483500661	0.406923632600919	"403/591/1041/2487/2687/2791/3148/3755/4991/5337/5552/6248/6278/7157/7801/8042/8063/8109/8853/9350/9518/9916/9917/10299/11182/11421/11785/12107/12766/13084/13100/13221/13996/15117/15858/16700/16759/18016/18122/19109/19378/19885/19938/20843/20979/21007/21063/21726/24421/24478/24965/25556/25562/27165/27166/27285/27510/28782/28848/32002/32123/32158/32300"	63
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"44/1545"	"288/12202"	0.105547845527938	0.443685483500661	0.406923632600919	"333/766/4737/5372/5696/5987/6295/6885/6984/7094/7791/8097/8103/8248/8565/10935/11920/12280/12766/13909/15094/16670/17862/19588/19669/21026/22062/22634/23009/23369/23828/23830/24429/24615/24864/25541/25968/25984/26541/28133/29110/29550/29780/30337"	44
"GO:163"	"GO:163"	"DDX18"	"45/1545"	"296/12202"	0.108870207804982	0.443685483500661	0.406923632600919	"647/763/1531/2084/6248/6278/6539/6547/6659/6682/7094/11336/12337/14808/15890/16388/16445/16806/17631/17810/18345/19060/19816/21035/21441/22324/22634/23385/23889/24632/24979/25216/25219/25695/25783/26338/26703/26710/29110/29323/29476/29780/30618/30766/32123"	45
"GO:550"	"GO:550"	"ZBTB33_K562_HG19"	"68/1545"	"466/12202"	0.115031052382732	0.443685483500661	0.406923632600919	"374/403/2237/2687/4521/5481/6086/6256/6482/6648/8307/9023/9588/9732/10264/10504/10853/11142/11583/12137/12481/12620/13074/13100/13245/13996/14234/14626/15078/15142/15706/15770/16700/17735/18313/18913/18951/19109/19547/19618/20203/20674/21180/21319/21320/22205/22280/22381/22527/22688/22694/22781/23299/23964/24030/24478/25647/25676/25783/26565/26805/27001/27436/28780/28781/29550/31352/31401"	68
"GO:211"	"GO:211"	"FOSL1_C2C12_MM9"	"25/1545"	"156/12202"	0.126478073961112	0.443685483500661	0.406923632600919	"2540/2835/3728/4584/5552/8109/8376/9703/10987/11061/13162/14502/14644/15028/15522/21063/22200/23212/23299/23805/26147/26637/29074/30535/31401"	25
