"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:288"	"GO:288"	"KEAP1"	"74/1570"	"426/12202"	0.0039498503805657	0.385027127110722	0.369176609631958	"414/537/1076/1332/3089/3899/4898/5075/5120/6248/6871/7423/8121/8307/8812/9117/9445/10091/10118/10428/12290/12306/12389/12413/12974/13002/13552/13904/14528/15712/15963/16141/16458/16674/16779/16806/16836/16846/17716/19111/19300/19424/19939/20810/20853/21317/21852/22280/22666/22780/23985/24220/24270/25052/25146/25321/26088/26703/27049/27552/28056/29193/29251/29780/30157/30605/30727/30766/31017/31217/31336/31361/31939/32137"	74
"GO:32"	"GO:32"	"CEBPB_GM12878_HG19"	"60/1570"	"343/12202"	0.00762429954674696	0.385027127110722	0.369176609631958	"1752/2092/2655/2687/5431/5656/5696/6285/6709/6885/7311/7789/8068/8684/8827/12002/12213/12649/12727/12848/12974/13552/13574/14681/15083/17413/17557/17759/18031/18197/19538/20092/20502/20647/21665/21852/22265/22368/22758/22769/23141/23245/23344/23995/24095/24154/24220/24534/25433/25732/26960/27359/28118/28353/28379/29030/30324/32034/32038/32117"	60
"GO:420"	"GO:420"	"REST_NEURALCELL_HG19"	"80/1570"	"499/12202"	0.0206018159029434	0.480868048217532	0.46107202121952	"227/414/528/782/812/1752/2593/2864/2892/3092/3504/3899/4199/4655/5041/5334/5431/5656/5696/5860/5865/5938/6086/6380/6404/6497/7232/7403/7583/7710/8674/8744/8777/9124/9370/10118/10342/10450/11533/11772/11773/12100/12988/14702/14707/16164/16806/18275/18831/18963/19117/19371/20092/20472/20480/20666/20843/21504/21575/21999/22057/22381/22758/23344/24652/25321/25497/25708/26960/27538/27734/28091/28100/28288/28290/28705/29447/29606/30284/31352"	80
"GO:1"	"GO:1"	"AFF1"	"52/1570"	"306/12202"	0.020815641529953	0.480868048217532	0.46107202121952	"690/1402/2290/3780/4537/5333/5885/6372/6530/6542/6724/7215/7232/8158/8988/9117/10399/12056/12290/12423/12532/12969/12974/12993/13904/14385/16633/16779/16806/16836/17147/17557/19151/19424/20853/24953/25146/25581/25913/26239/26360/26511/27049/27371/27552/27716/28960/29400/30605/30727/31017/31939"	52
"GO:44"	"GO:44"	"CNPPD1"	"49/1570"	"288/12202"	0.02380534892166	0.480868048217532	0.46107202121952	"528/1076/1497/3732/4012/4537/5075/5120/6248/6539/7215/7423/8674/9760/9899/10118/11333/12290/12306/12969/12974/12996/15078/15586/16458/16674/16836/18082/18979/19300/19918/22780/22938/24258/24953/25222/25321/26088/26360/26511/26703/26710/27049/27436/29670/30605/30727/31336/32137"	49
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"42/1570"	"244/12202"	0.0289558968332743	0.485971332281546	0.465965216986995	"1223/2441/2593/2615/4188/5431/5656/5938/6380/6701/11138/11391/11992/12002/12649/12969/13364/13904/16774/17891/20480/21122/21912/22212/22265/22287/22894/23173/23995/24182/25555/25629/26602/27000/27359/27381/27586/27993/28353/29251/29782/32118"	42
"GO:26"	"GO:26"	"BRCA1"	"62/1570"	"386/12202"	0.0366549261245912	0.485971332281546	0.465965216986995	"414/537/680/690/2290/2593/3089/3414/3803/4012/4268/4537/4898/6248/6539/7215/7232/8674/9117/9124/9445/10118/12389/12413/12532/12993/13904/14144/15078/16806/16836/17218/17557/17716/18979/19462/20420/20850/20853/21397/21563/22751/22810/24685/24953/25052/25146/25222/25541/25581/25708/25913/26088/26703/26710/28052/28960/29088/30475/30890/31017/31939"	62
"GO:17"	"GO:17"	"BATF_GM12878_HG19"	"54/1570"	"334/12202"	0.0437140617139445	0.485971332281546	0.465965216986995	"660/1076/1768/2092/3506/3732/6896/7305/7311/7789/8001/8060/8218/8827/9117/9307/9351/11004/11520/12002/12059/12205/12532/13864/13882/14765/15083/15088/15142/15963/16103/19939/20404/20647/22265/23082/23245/23344/23917/23970/24095/24511/25433/25467/25732/26276/26532/27349/28118/28256/28450/29088/29113/29670"	54
"GO:4"	"GO:4"	"ASF1A"	"45/1570"	"272/12202"	0.0443732834600765	0.485971332281546	0.465965216986995	"528/661/680/2025/2290/3089/4268/5683/5885/6248/7215/7423/8307/9117/9445/10399/12056/12423/13882/13904/15078/15963/16779/16806/16836/17147/19300/19424/20420/20810/21563/22810/24258/25321/26703/26840/27716/28207/29251/29780/29782/30203/30984/31939/32137"	45
"GO:340"	"GO:340"	"MYB_MELCELLLINE_MM9"	"68/1570"	"440/12202"	0.0598073382259571	0.485971332281546	0.465965216986995	"741/1218/1950/2864/3375/4268/4824/5554/6145/6235/6380/6871/7403/7423/7842/9807/10047/10063/10064/10118/10341/10412/10844/11642/12100/12996/13527/13528/14144/14310/15807/16458/16719/17356/19033/19733/19852/20843/20948/21022/21244/21946/22265/23975/24138/24952/25402/25577/25732/26087/27196/27349/27586/27715/27716/28288/28353/28622/28705/29028/29030/29670/30330/31455/31532/31976/32049/32455"	68
