"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:471"	"GO:471"	"STAT1_K562_HG19"	"52/1771"	"214/12202"	9.12011908252027e-05	0.00921132027334547	0.00835210905451856	"758/876/1075/2757/2758/3387/4121/5635/6137/6224/6346/6729/7262/8205/8429/11019/11763/11824/12019/12250/12453/12839/13731/13862/14284/14806/15015/16332/16752/16802/16803/18075/18076/18337/18346/19029/19435/20069/20182/21925/22342/22632/24012/24771/25565/26293/27609/27888/28241/29984/30869/30928"	52
"GO:514"	"GO:514"	"TEN1.CDK3"	"44/1771"	"188/12202"	0.000720765747379568	0.0278994284738944	0.0252970325922753	"2257/2401/2562/2668/4697/4839/5286/5947/6214/6362/6394/6539/6984/7204/7284/10119/11313/11635/12381/12472/13050/13897/13988/14513/14896/15105/15194/15371/15748/16005/16336/17127/18346/18987/19597/21003/22474/22840/24468/24637/25488/26832/28384/28773"	44
"GO:372"	"GO:372"	"NR2C2_GM12878_HG19"	"78/1771"	"381/12202"	0.00082869589526419	0.0278994284738944	0.0252970325922753	"216/579/1450/1603/2015/2441/2935/3202/3576/4128/4131/4380/4651/4652/5149/5431/5656/6380/6854/7006/7943/8113/8419/8503/9394/10600/11391/11989/12472/13101/13364/13365/13572/13945/13952/13966/14438/14885/15725/15748/15972/16801/17185/17283/17478/17627/17630/18361/18937/19626/19713/20494/21122/21435/21572/22540/22541/23333/24027/24182/24279/25579/25629/25842/26239/26937/27149/27150/27359/28388/28730/28903/28980/29515/29782/30475/32001/32382"	78
"GO:437"	"GO:437"	"SERGEF"	"80/1771"	"401/12202"	0.00156014989446982	0.0393937848353629	0.0357192212681248	"279/416/690/792/1105/1521/1555/2003/2290/2562/2565/2668/4611/4741/4839/5286/5491/5544/5818/5947/6001/6048/6214/6291/6362/6539/6984/7204/8182/8677/8730/9899/10119/10315/11313/11324/11635/11725/11830/12472/12747/13050/13519/13897/13988/14398/14808/15105/15371/15748/15833/15949/15969/18076/18346/18880/18987/19435/19597/19915/21003/21247/21951/22474/22840/24027/24353/24637/25214/25488/26360/26650/26832/27312/28384/28773/28776/29450/29540/29564"	80
"GO:397"	"GO:397"	"PTPRE"	"81/1771"	"426/12202"	0.00561356624306497	0.113394038109912	0.102816897504558	"279/416/792/874/1105/1521/1555/2290/2562/2757/4741/4839/5367/5491/5544/5947/6048/6214/6291/6341/6362/6539/6984/7204/7284/8222/8879/9224/9899/10119/11017/11313/11324/11381/11635/12381/12472/12747/13050/13519/13757/13988/15105/15194/15292/15371/15748/15833/15949/15969/16005/17099/17521/18076/18346/18880/18987/19597/21003/21225/21247/21951/22438/22474/22840/23440/24353/24637/25214/25488/26360/26650/26832/27312/28384/28497/28776/28903/29450/30904/32746"	81
"GO:27"	"GO:27"	"CACNG7"	"33/1771"	"150/12202"	0.00847669241689137	0.141972278777938	0.128729424217619	"967/1763/2562/5286/5818/6001/6539/6984/7468/8879/10119/10371/11236/11313/12472/13050/14351/14626/15194/15748/18076/18987/19288/19708/21003/21035/22474/22840/24027/24240/29897/30493/32746"	33
"GO:42"	"GO:42"	"CEBPD_K562_HG19"	"76/1771"	"405/12202"	0.00983966288559963	0.141972278777938	0.128729424217619	"87/169/658/752/876/926/967/1214/1298/1498/2441/2987/4071/4279/4350/4603/5656/6001/6741/7266/7300/7641/8113/8677/9414/10335/10409/10818/10831/10835/11007/11289/11474/11963/11989/12137/12697/12995/13410/13757/14698/14714/14909/15023/15619/16846/17988/18076/18348/18912/19650/20174/20872/20919/21342/21398/21808/23344/23384/23752/23764/23844/25050/25146/26088/26369/26652/26796/27888/28087/28171/28554/28779/29032/30473/32316"	76
"GO:271"	"GO:271"	"JUN_HELAS3_HG19"	"55/1771"	"292/12202"	0.0235249324127003	0.276813004966354	0.250992511016913	"362/719/792/876/967/2003/2585/2694/3415/4025/4121/4902/4986/5629/6050/7225/7601/8378/8588/8677/8717/10047/10718/11007/11191/11226/11339/11588/11599/11713/12622/12762/15023/15213/15261/15999/16164/16767/17182/17408/18264/19119/19290/19882/21712/23130/23440/23777/24029/24240/25568/25579/26650/26652/26682"	55
"GO:550"	"GO:550"	"ZBTB33_K562_HG19"	"83/1771"	"466/12202"	0.0253388510193911	0.276813004966354	0.250992511016913	"346/551/690/758/784/1498/1666/1864/2469/3093/3525/3526/4047/4049/4951/5116/5229/5629/5741/5762/7583/8030/8182/8429/8817/9755/10315/10674/10709/10831/10950/11218/11289/11463/11520/11840/12137/12696/13101/13470/14341/14401/14626/15833/16595/16800/17735/18759/18951/19080/19593/19758/20225/20857/21180/21538/21572/22240/22241/22281/22667/22688/22810/23721/23847/23903/23950/24470/24471/26386/28099/28100/28480/28497/28780/29390/29424/29550/29647/29714/30822/30904/31612"	83
"GO:420"	"GO:420"	"REST_NEURALCELL_HG19"	"88/1771"	"499/12202"	0.0274072282144905	0.276813004966354	0.250992511016913	"551/630/772/812/1334/1377/1444/2015/2339/2444/2892/2987/3350/3637/3899/4549/4692/5041/5431/5621/5656/5865/5922/6228/6380/7061/7300/7403/7506/7583/7645/7961/8174/8182/8429/8478/8777/8817/9124/9418/9887/10709/10831/11218/11701/12381/12382/12454/12472/12845/13050/13470/13519/14362/14908/15272/15725/16164/16332/16757/16800/17735/18264/19288/20285/21225/21247/22540/22541/22753/23344/23407/23834/24027/24666/25801/26692/27149/27801/28100/28705/29323/29540/29563/30284/31006/31314/31694"	88
