"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"46/1589"	"244/12202"	0.00579146209819463	0.584937671917657	0.584937671917657	"142/840/2330/2572/2593/2615/3202/3203/3347/4188/4535/5656/5938/5964/6935/10223/10438/10544/11138/12002/12857/12969/14382/14438/19879/20480/20494/21912/22676/23173/23994/23995/24182/24429/24612/24632/25216/25556/25629/25647/27182/27227/27381/27586/29250/29476"	46
"GO:326"	"GO:326"	"MEF2C_GM12878_HG19"	"18/1589"	"83/12202"	0.0190484020941265	0.712662389917889	0.712662389917889	"831/1218/1802/4638/4698/6138/8568/8882/12002/12205/16414/19973/22987/24154/24303/24534/28960/32465"	18
"GO:17"	"GO:17"	"BATF_GM12878_HG19"	"54/1589"	"334/12202"	0.0525983463666184	0.712662389917889	0.712662389917889	"36/389/1544/2551/2932/3202/3203/3506/3993/4989/6547/6651/6713/6896/8001/8136/8519/8827/8931/9117/9297/9366/10842/11920/12002/12205/13229/13561/15088/15142/16103/16404/16577/16670/19612/20687/22456/22457/22987/23083/23346/23510/24020/25121/25467/26666/26831/27312/28704/29594/29665/29670/31236/33326"	54
"GO:163"	"GO:163"	"DDX18"	"48/1589"	"296/12202"	0.0618652291179465	0.712662389917889	0.712662389917889	"551/731/831/1531/1725/2594/3156/3209/3961/5676/6547/6682/7423/7528/7614/8262/8987/10118/10898/11469/14170/14385/15619/16229/16702/16751/17060/17631/21219/21891/22324/22591/23083/23219/23346/23889/24632/24979/25216/26710/29400/29476/30605/30618/30766/31631/32123/33326"	48
"GO:283"	"GO:283"	"JUND_MELCELLLINE_MM9"	"30/1589"	"174/12202"	0.0642915737186372	0.712662389917889	0.712662389917889	"243/731/3706/3829/4584/5658/6547/6981/7847/7867/8148/10005/12205/12347/13419/14169/14816/16219/16414/16751/21606/22272/24020/24960/27944/28622/28700/28976/30235/31240"	30
"GO:400"	"GO:400"	"RELA_GM12878_HG19"	"68/1589"	"437/12202"	0.0651261786589654	0.712662389917889	0.712662389917889	"402/731/1135/1218/2218/2264/2551/2596/2721/4183/4934/4981/5348/5658/6624/6641/6746/6938/7161/7423/7464/7528/7847/8827/9985/10223/10318/11003/11727/11920/12602/13229/14170/14680/14705/15684/16577/16820/17429/17827/18054/18759/19029/19612/19934/19971/20581/20853/21434/21574/22591/22676/22987/23720/23889/24478/24844/25533/26258/26710/27081/27899/28782/29476/30076/30317/31764/33326"	68
"GO:285"	"GO:285"	"JUND_T47D_HG19"	"13/1589"	"64/12202"	0.0664897789831431	0.712662389917889	0.712662389917889	"151/1051/11763/14569/15695/16812/17671/23547/26890/28848/29476/31609/32106"	13
"GO:420"	"GO:420"	"REST_NEURALCELL_HG19"	"76/1589"	"499/12202"	0.0786663584159889	0.712662389917889	0.712662389917889	"30/120/213/227/229/528/551/812/910/1094/1362/1377/1623/1802/2572/2593/2987/3086/3092/3504/3706/4199/4655/4926/5656/5860/5938/7057/7061/7514/7645/8817/8882/9818/10118/10438/10520/11759/11772/12381/12454/12472/12544/12966/14343/15980/16164/16702/16820/18176/18831/19117/20092/20480/20951/21216/21446/21575/21999/22057/22381/22750/23889/25121/25444/26181/27182/27702/27804/28091/28288/28651/28705/29359/30284/30317"	76
"GO:26"	"GO:26"	"BRCA1"	"60/1589"	"386/12202"	0.0803056412073794	0.712662389917889	0.712662389917889	"402/537/551/680/831/1459/1663/1725/2593/2594/2596/3202/3248/4012/4268/6682/7243/7528/8786/9082/9117/9890/10118/10438/11190/11291/12065/12993/13588/14144/14318/14472/15078/17073/17631/17752/18129/20005/20212/20853/21219/22091/22457/22810/23762/23889/24685/24979/25049/25541/25913/26710/27182/27312/28052/28960/29433/30165/30890/31104"	60
"GO:260"	"GO:260"	"HNF4G_HEPG2_HG19"	"61/1589"	"394/12202"	0.0832214368379498	0.712662389917889	0.712662389917889	"812/2010/2584/3202/3203/3340/4926/5481/6078/6256/6547/6812/7496/8715/10189/11012/11193/12156/12905/12978/13401/14310/14382/14936/15670/15723/16326/17409/17949/17953/18129/18628/19875/20250/20866/21135/21564/21573/22398/22688/23915/23989/23994/24211/24220/24421/25705/26143/26263/26383/27586/27899/28059/28391/28448/29115/29250/30338/31507/32106/32766"	61
"GO:372"	"GO:372"	"NR2C2_GM12878_HG19"	"59/1589"	"381/12202"	0.0869206840311778	0.712662389917889	0.712662389917889	"142/840/1603/2330/2572/2593/2615/3202/3203/3347/4188/4535/4926/5656/5964/6935/7006/7673/10223/10438/10544/12002/12472/12857/12969/14173/14382/14438/15142/17630/18246/19879/20480/20483/20494/21912/22091/22676/23994/23995/24182/24279/24429/24612/24632/25216/25467/25556/25629/25647/26118/27182/27227/27381/27586/29250/29476/29572/29582"	59
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"55/1589"	"356/12202"	0.0985738551866679	0.712662389917889	0.712662389917889	"142/406/742/2177/3241/3347/4602/4968/4983/5095/5263/6078/6337/6651/7276/7335/7818/8068/8652/9117/11421/12211/12671/12727/12851/13716/13909/14984/15078/15980/16055/16326/17318/18952/19971/20184/20856/22781/23598/23644/24182/24220/24258/24864/24959/25419/25634/25641/25647/27182/27214/28120/29250/30618/32414"	55
"GO:44"	"GO:44"	"CNPPD1"	"45/1589"	"288/12202"	0.109357536888314	0.712662389917889	0.712662389917889	"528/2551/2584/3497/4012/5120/6547/7423/7514/8047/8817/10118/12381/12969/12996/13235/15078/15586/15619/15676/16229/16674/16751/17417/22438/23083/23762/23852/24258/24979/25049/25216/26339/26542/26710/27137/27182/28848/29582/29670/30235/30605/30618/31165/32123"	45
"GO:251"	"GO:251"	"GATA3_A549_HG19"	"31/1589"	"193/12202"	0.12504399701166	0.712662389917889	0.712662389917889	"8/151/831/2187/2218/2386/3638/4111/7645/9605/11048/12347/13059/13772/16084/17091/17638/17827/18951/21446/22057/22381/23510/23720/24478/24950/25121/26890/27586/28781/29901"	31
"GO:274"	"GO:274"	"JUND_A549_HG19"	"61/1589"	"406/12202"	0.127214173983233	0.712662389917889	0.712662389917889	"1311/1802/2307/3829/6285/6316/6935/7645/8499/8738/8877/9174/10264/10531/11003/11061/12213/12772/12969/13174/13425/13525/13588/14078/14169/14191/14318/14961/15142/15572/15863/16229/16326/16820/16906/17408/17638/17827/18129/18951/21113/22591/23369/23443/23531/23550/24421/24478/25751/25838/26033/26565/27182/27381/28960/29631/29880/30605/31218/31236/33288"	61
"GO:1"	"GO:1"	"AFF1"	"47/1589"	"306/12202"	0.127332327319164	0.712662389917889	0.712662389917889	"402/1416/2551/3202/3241/3248/7474/7847/8158/9117/10399/11469/12472/12859/12969/12993/13174/14170/14385/14669/16229/16779/17060/17631/17635/17752/18129/20005/20212/20853/21241/23346/23762/23774/23852/24665/24979/25728/25913/27182/27312/27716/28960/29400/30605/30618/32465"	47
"GO:378"	"GO:378"	"NR2F2_MCF7_HG19"	"59/1589"	"394/12202"	0.137511797144079	0.712662389917889	0.712662389917889	"64/151/1051/1075/2330/2572/2594/3822/4332/4926/5208/6048/6285/6337/6935/6959/7006/7384/8027/8030/9117/9174/10842/12469/13250/13950/14228/14618/14669/17630/18574/18680/18875/19164/19277/20250/21398/22232/22241/22750/23133/23863/24182/24409/25058/25467/25629/25705/26118/26334/26339/26542/27182/28848/29031/29250/29582/30585/31353"	59
"GO:365"	"GO:365"	"NFIC_SKNSH_HG19"	"59/1589"	"395/12202"	0.142043530632626	0.712662389917889	0.712662389917889	"30/35/229/402/731/1089/1135/2540/2554/2584/2608/3822/6167/6695/7243/7252/7813/9107/10332/10746/11028/11208/12762/13612/13765/13946/14140/14971/16820/17180/17403/17406/17409/19389/20083/20483/20853/21499/21547/21573/22057/22622/23537/23852/25058/25597/26263/26568/26715/27752/27899/27960/28642/28672/28680/29599/31218/32106/32360"	59
"GO:416"	"GO:416"	"REST_HL60_HG19"	"15/1589"	"88/12202"	0.165802171787865	0.712662389917889	0.712662389917889	"2051/3092/6258/8097/8470/12993/14142/15384/16047/17875/22232/23104/25288/28091/28152"	15
"GO:380"	"GO:380"	"NR3C1_ECC1_HG19"	"22/1589"	"137/12202"	0.173837125439372	0.712662389917889	0.712662389917889	"151/471/1623/2584/6180/6658/8154/11382/14232/14677/15978/19612/20414/20581/21241/23510/25882/25934/27960/29871/31293/32217"	22
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"39/1589"	"258/12202"	0.17864154508761	0.712662389917889	0.712662389917889	"1135/2330/2386/2584/2831/3714/4818/5208/5267/5492/6128/6138/8203/8821/10689/12205/13424/13425/14169/16326/16656/16708/19277/19973/20005/20092/20414/22057/22587/23510/24429/24478/25058/25121/25830/25895/27752/29631/31218"	39
"GO:460"	"GO:460"	"SREBF2_GM12878_HG19"	"37/1589"	"244/12202"	0.180775137092508	0.712662389917889	0.712662389917889	"142/667/2051/2117/3148/4824/4955/5938/6765/7270/9174/9723/9807/10438/13425/14122/15723/16656/16708/20212/20951/21113/21788/22272/22587/22688/24182/24409/24534/25216/25250/25556/27702/29631/30317/30994/31293"	37
"GO:244"	"GO:244"	"GATA1_MEGAKARYOCYTE_MM9"	"62/1589"	"425/12202"	0.182394731578754	0.712662389917889	0.712662389917889	"151/489/1041/1363/1891/2551/3148/4744/5836/5860/6981/7006/7157/8136/9350/9916/10118/10299/11003/11421/12032/13229/13439/13996/14625/14816/15044/15858/16414/16755/16886/17403/17594/19617/19885/19947/20083/20184/21669/21788/22053/22279/23550/23852/24421/24478/24959/25049/25556/26682/27182/27285/27627/28370/28705/28782/28848/28892/29031/31353/31776/32123"	62
"GO:435"	"GO:435"	"RXRA_HEPG2_HG19"	"41/1589"	"274/12202"	0.18938530110913	0.712662389917889	0.712662389917889	"44/489/2261/6159/6256/6935/8568/10332/10525/11193/12978/14122/14310/14936/16164/16404/17953/18144/20250/20581/21034/21135/21241/21564/21575/22398/22591/23510/23598/24258/25225/25782/27137/27285/27312/28045/28704/29341/29359/32106/33288"	41
