"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:224"	"GO:224"	"FOXM1_ECC1_HG19"	"73/1661"	"372/12202"	0.000671439276404245	0.0678153669168287	0.0621964803406037	"974/1193/1663/1722/2218/2379/3044/3350/3709/3766/4742/4902/5177/5821/5840/5886/5887/6014/6122/7048/7729/7740/7821/8446/8484/8599/9097/9368/9524/11534/11726/11727/11878/11968/12851/13511/13723/13870/13928/14424/14429/15525/15862/16316/16327/16653/16719/16720/17098/17543/18653/19053/19162/19410/19612/19686/20103/20286/20775/20853/21038/21225/22529/23955/24470/24652/24979/25287/25570/26059/26840/26965/27443"	73
"GO:380"	"GO:380"	"NR3C1_ECC1_HG19"	"31/1661"	"137/12202"	0.00264329520167674	0.129965332375314	0.119196969765791	"1623/1722/2470/3043/3709/3766/4902/5112/5840/5886/6658/7215/11455/13928/16790/17485/17543/19612/19686/20111/21598/22793/23696/24134/24510/25579/25882/27443/28258/31975/32217"	31
"GO:219"	"GO:219"	"FOXA1_ECC1_HG19"	"56/1661"	"290/12202"	0.00386035640718756	0.129965332375314	0.119196969765791	"588/683/778/1193/1476/1722/2750/4245/5481/5672/5840/6122/6234/8588/9368/9411/9530/9602/9605/9741/9742/9966/11924/12980/13543/16090/17638/17865/18010/18863/19686/20698/21759/22285/22322/22367/22661/22824/23694/24072/24218/24611/25232/25287/25424/25704/26103/26601/26665/26682/26786/27637/27963/29952/30832/30928"	56
"GO:196"	"GO:196"	"ESR1_ECC1_HG19"	"67/1661"	"365/12202"	0.0059089806841995	0.137435723553471	0.126048396797347	"402/697/868/1722/2258/2694/3371/3709/3766/4469/5005/5177/5389/5840/6122/6237/6694/7357/8484/9216/10339/10716/11327/11491/11713/11796/11968/11975/13928/15920/15943/16416/16501/17056/17195/17409/17485/17543/19033/19612/19686/19939/20111/22281/22850/23042/23140/24072/24176/24436/25014/25882/25992/26238/27255/27279/27443/27579/27795/28257/28319/28396/28820/29384/31251/31975/32088"	67
"GO:293"	"GO:293"	"MAFK_GM12878_HG19"	"25/1661"	"112/12202"	0.00778387049475178	0.137435723553471	0.126048396797347	"865/2406/7011/8346/8599/8761/9226/9583/9602/9605/10720/10789/10850/11569/12204/13954/19228/21060/21065/22644/24247/25774/26339/29030/30717"	25
"GO:459"	"GO:459"	"SREBF1_HEPG2_HG19"	"58/1661"	"313/12202"	0.00816449842891905	0.137435723553471	0.126048396797347	"2025/2687/3755/3803/3868/4491/4823/4927/5063/5177/5230/7157/7215/7218/9106/9180/9283/10066/11079/11202/11778/12221/13084/13334/13408/13842/14433/14757/15185/16840/16841/20223/20363/20859/21060/21547/21673/21695/22529/22824/22866/23140/23245/23631/24011/24470/25233/25896/26131/26896/27611/28730/29265/29850/29878/29952/31251/31628"	58
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"63/1661"	"356/12202"	0.0161017230844847	0.22150901185241	0.203155737811486	"37/633/726/974/1509/1557/4742/4878/4983/5464/5835/7381/7729/7954/8484/8652/9966/10897/11456/11878/12211/12280/12851/13159/13991/14429/15525/15599/15860/15862/16327/16536/16719/16720/17098/17865/18653/19405/19545/19884/20103/20184/20603/20605/20856/21225/21795/22369/22780/22782/24218/24923/25218/25287/25307/25417/25596/26896/27149/27334/29074/30949/32034"	63
"GO:227"	"GO:227"	"FOXP2_PFSK1_HG19"	"23/1661"	"108/12202"	0.0180450058792974	0.22150901185241	0.203155737811486	"123/374/3427/7563/9469/10897/11004/13084/20781/20841/21065/21225/22661/23440/24611/24627/25287/25690/26692/27390/31165/31311/32370"	23
"GO:244"	"GO:244"	"GATA1_MEGAKARYOCYTE_MM9"	"73/1661"	"425/12202"	0.0197384267987296	0.22150901185241	0.203155737811486	"633/1775/1918/2687/2791/3008/3429/3755/3803/4087/5230/5836/6249/7157/7381/7801/8288/8761/9097/9226/9469/9722/9916/10003/11765/13049/13084/13092/13513/13549/13991/14429/14867/15703/16235/16354/16528/16719/16720/17014/17098/17594/17785/18724/19119/19151/19686/19947/20184/21041/21244/21294/22048/22279/22319/22938/23358/23505/23550/23694/24421/24499/25149/25579/26450/26665/26682/27166/27362/28848/29994/30106/32123"	73
"GO:197"	"GO:197"	"ESR1_T47D_HG19"	"45/1661"	"252/12202"	0.0325557554756956	0.324013746742076	0.297167375855161	"868/2258/2694/3371/4469/5177/6167/6694/9664/10180/11713/12762/14569/15453/15942/16090/16416/16501/17056/17485/17495/18449/19005/19650/19686/19939/21564/21708/22196/22850/23480/24870/26238/26553/26676/26917/27071/27370/27795/27799/27949/28319/28476/29202/29384"	45
"GO:226"	"GO:226"	"FOXM1_MCF7_HG19"	"21/1661"	"103/12202"	0.0358869074245812	0.324013746742076	0.297167375855161	"1663/3044/4742/5821/5840/5887/6237/7729/8599/9524/13511/14569/16653/17495/19053/22529/25287/25570/26840/27795/28319"	21
"GO:202"	"GO:202"	"ETS1_GM12878_HG19"	"24/1661"	"122/12202"	0.0384966827812368	0.324013746742076	0.297167375855161	"402/661/2237/2406/2556/2687/7245/10423/10600/15354/16211/18951/19041/19973/20841/21319/22279/22688/23475/26242/26960/28389/30136/30434"	24
"GO:577"	"GO:577"	"ZZZ3_HELAS3_HG19"	"24/1661"	"125/12202"	0.0493155768817195	0.38314409731182	0.351398442558001	"2552/2687/2933/4380/4902/5672/7011/7499/7646/8665/10175/10854/12649/12776/15385/16232/16235/16380/17644/19162/22644/23605/26703/26846"	24
"GO:40"	"GO:40"	"CEBPB_MYOCYTE_MM9"	"64/1661"	"395/12202"	0.0756937885198405	0.546076617178849	0.500831081935787	"213/419/1356/1476/1722/1918/2025/2275/2691/3765/3803/4380/4902/5063/5177/5919/6264/6669/7215/7641/8490/8892/9097/9916/9940/10833/11202/12561/13092/13564/14131/14936/15560/15958/16090/16531/17254/17350/19053/19162/19188/19419/19559/21536/21598/22279/22457/22495/23245/23481/23491/23550/24150/24549/25138/25182/25320/25732/25774/26354/26839/27166/28580/32007"	64
"GO:266"	"GO:266"	"IRF3_HEPG2_HG19"	"78/1661"	"496/12202"	0.0927652375893119	0.571228130619985	0.523898650282008	"615/726/1122/1183/2039/3211/3350/3755/3782/4811/4926/4927/4940/5177/5481/6014/6698/7083/7641/7821/8090/9252/10084/10577/11313/11883/13408/13549/13730/14144/14311/14433/14869/15272/15599/15838/16372/16380/16653/17098/17181/17195/19188/19754/19881/20595/21038/21677/22019/22782/23019/23638/23811/24218/24470/24711/24955/25287/25570/25762/25838/26131/26317/26422/26805/27149/27334/27536/28056/28443/28777/29908/29952/30584/30832/31653/31676/32382"	78
"GO:260"	"GO:260"	"HNF4G_HEPG2_HG19"	"63/1661"	"394/12202"	0.0946224860217815	0.571228130619985	0.523898650282008	"811/1390/1525/1732/4096/4519/4811/4926/5481/6635/7048/7119/7123/7801/7957/8252/9530/10339/10702/10716/11081/11082/11589/11968/12208/12497/13227/13401/13564/13879/14145/14757/14936/15723/16327/17409/17889/19151/19848/20113/21564/21607/22130/22688/23271/23694/23917/23989/24421/24818/24952/25520/25531/25732/25754/25781/27949/29074/29856/30934/31676/31976/32007"	63
"GO:243"	"GO:243"	"GATA1_K562_HG19"	"69/1661"	"437/12202"	0.101803033179799	0.571228130619985	0.523898650282008	"87/1356/2550/2687/2697/5818/6126/6585/7062/7254/7265/7499/7515/8111/8266/8632/9001/9555/10003/10019/10059/10720/11004/11968/11995/12221/12480/12980/13266/13879/14194/14368/14972/15867/16898/16956/17476/17865/18910/19151/19686/19811/20113/20595/20781/20853/21244/21251/21759/22051/22824/23158/23379/24083/24549/24751/24952/25320/25485/25531/25754/26339/27739/27891/28828/28848/31251/31311/32217"	69
"GO:400"	"GO:400"	"RELA_GM12878_HG19"	"69/1661"	"437/12202"	0.101803033179799	0.571228130619985	0.523898650282008	"402/961/1260/1390/1446/2120/2218/2550/2687/3279/3350/3593/4981/5177/5275/6160/7304/7337/7491/7528/8064/8183/8658/9940/10702/11726/11727/11765/12208/13665/13730/14170/14334/14805/15888/16325/16768/16790/17027/17455/17650/17827/17852/17862/17865/19612/19746/19939/20499/20506/20853/21656/21665/22195/22331/22363/22671/23694/24510/25137/25690/25842/25847/26692/26703/29101/29165/29664/30111"	69
"GO:212"	"GO:212"	"FOSL1_H1HESC_HG19"	"24/1661"	"137/12202"	0.114264656541789	0.607406858458985	0.55707976596551	"865/3166/4685/5889/7499/9411/9560/11475/12287/16499/18010/18875/18910/19215/20086/21536/22644/23638/24818/25251/25531/27149/28296/31300"	24
"GO:559"	"GO:559"	"ZKSCAN1_MELCELLLINE_MM9"	"27/1661"	"159/12202"	0.130359282357997	0.647566331501742	0.593911799605558	"870/1479/2257/5887/5888/6698/7841/8252/8665/10316/11227/13353/14001/15133/15723/17181/21037/23307/23904/26317/26450/26676/28394/29146/29952/30162/30475"	27
