"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:40"	"GO:40"	"CEBPB_MYOCYTE_MM9"	"62/1364"	"395/12202"	0.00346505123466382	0.349970174701046	0.346505123466382	"1356/1476/2025/2290/2691/2913/4214/4680/4902/5063/5177/5308/6264/7596/7820/8159/8558/9692/10016/10592/10835/11603/12291/12584/13031/13074/13561/14131/15166/15958/16503/16509/16558/16703/17988/18076/18463/18675/18682/18861/19419/19692/19918/19928/19953/20446/20494/21288/21566/21755/23333/23531/24150/24154/24478/25182/26354/27169/27548/27642/28256/32164"	62
"GO:271"	"GO:271"	"JUN_HELAS3_HG19"	"45/1364"	"292/12202"	0.015736712247866	0.794703968517233	0.7868356123933	"4902/4933/6050/6511/6918/7120/8063/10070/10716/10834/10983/11004/11191/12584/13902/14420/14501/14891/15943/16444/17182/17408/17518/17612/18871/19277/19521/19882/20153/20413/21288/21712/22502/24218/24811/26668/26748/26962/27637/27642/27651/27825/28680/30766/33357"	45
"GO:196"	"GO:196"	"ESR1_ECC1_HG19"	"53/1364"	"365/12202"	0.027353676489905	0.826204679434712	0.818024435083874	"432/746/935/1471/3371/3766/4697/5154/5177/5956/6918/7173/8816/9216/9421/10716/10812/11327/11443/11796/12291/12469/12766/13243/14420/14697/15722/15943/16416/16427/18100/18682/18872/20124/21543/23142/23199/23510/24789/26175/26668/26772/27333/27443/27651/27825/28257/28820/28919/29987/30567/30869/31538"	53
"GO:216"	"GO:216"	"FOSL2_HEPG2_HG19"	"28/1364"	"177/12202"	0.0365226792784949	0.826204679434712	0.818024435083874	"88/3203/5824/6451/6511/7893/8062/8182/10070/11191/12586/13171/17664/19404/19673/20528/21288/21562/21712/22502/23510/25033/25913/27474/27637/27642/30519/31732"	28
"GO:504"	"GO:504"	"TCF7L2_HEPG2_HG19"	"46/1364"	"320/12202"	0.0436780267725894	0.826204679434712	0.818024435083874	"75/432/1311/1525/3203/4123/4779/4926/5208/6475/7213/7596/8634/8649/8906/9228/9833/10322/10716/11391/11398/11589/12589/12766/12968/13929/15097/17075/17188/17635/17666/17785/18909/19668/19785/20129/21708/22608/22749/23212/23409/24478/26383/27440/27637/29572"	46
"GO:436"	"GO:436"	"RXRA_SKNSH_HG19"	"14/1364"	"78/12202"	0.0490814661050324	0.826204679434712	0.818024435083874	"46/776/2835/5177/7001/7006/14368/14420/14520/17182/19407/22452/26041/27651"	14
"GO:211"	"GO:211"	"FOSL1_C2C12_MM9"	"24/1364"	"156/12202"	0.0651689199489169	0.912390285720759	0.903356718535405	"2540/2835/4697/6050/7820/8288/10175/10182/11191/12770/13559/14620/16444/17182/17785/18076/18871/18887/19692/21722/23212/27474/29074/30535"	24
"GO:361"	"GO:361"	"NFE2_K562_HG19"	"27/1364"	"186/12202"	0.0935481997255585	0.912390285720759	0.903356718535405	"418/432/2741/5182/8063/8489/10262/10835/11391/13171/13468/13878/15050/17014/17435/17465/19303/19692/19874/21623/22502/25155/25838/27174/27651/28651/31732"	27
"GO:244"	"GO:244"	"GATA1_MEGAKARYOCYTE_MM9"	"56/1364"	"425/12202"	0.106960577636917	0.912390285720759	0.903356718535405	"899/1041/2741/3755/4697/5392/5550/7001/7006/7603/7968/8063/8092/8288/9298/9903/10299/12766/13084/13221/13340/13509/13549/14314/14330/15722/16379/16719/17014/17785/17853/17988/18972/19407/19521/20083/20979/21549/21667/22253/22668/23026/23624/23635/24148/24478/24917/25335/26225/27361/29729/30047/30226/30622/31221/32002"	56
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"62/1364"	"478/12202"	0.117409171981225	0.912390285720759	0.903356718535405	"110/1630/1752/3031/3898/3989/4214/4354/4648/5600/5990/6855/7001/7006/7205/8188/8352/9180/10298/10767/11391/11533/12636/12649/12766/13480/13864/14369/14703/15833/16215/16439/16760/17185/17713/17853/18131/19080/19111/20129/21667/22493/22594/22668/23642/23983/24270/24478/24811/25408/25454/26183/26332/26653/27151/27531/28120/28679/29074/29183/30929/32164"	62
